Date,Close/Last,Volume,Open,High,Low
1/5/2023,86.77,"23,136,080.00",88.07,88.21,86.56
1/4/2023,88.71,"27,046,480.00",91.01,91.24,87.80
1/3/2023,89.70,"20,738,460.00",89.83,91.55,89.02
12/30/2022,88.73,"19,190,300.00",87.37,88.83,87.03
12/29/2022,88.95,"18,280,660.00",87.03,89.37,86.99
12/28/2022,86.46,"17,879,570.00",87.50,88.52,86.37
12/27/2022,87.93,"15,470,870.00",89.31,89.50,87.54
12/23/2022,89.81,"17,815,010.00",87.62,90.10,87.62
12/22/2022,88.26,"23,656,070.00",88.93,89.18,86.94
12/21/2022,90.25,"20,336,390.00",89.73,90.92,88.91
12/20/2022,89.63,"21,976,850.00",88.73,89.78,88.04
12/19/2022,89.15,"23,020,540.00",90.88,91.20,88.93
12/16/2022,90.86,"48,485,510.00",91.20,91.75,90.01
12/15/2022,91.20,"28,298,760.00",93.54,94.03,90.43
12/14/2022,95.31,"26,452,940.00",95.54,97.22,93.94
12/13/2022,95.85,"34,788,520.00",98.07,99.80,95.38
12/12/2022,93.56,"27,380,950.00",93.09,93.87,91.90
12/9/2022,93.07,"21,885,310.00",93.90,94.49,93.02
12/8/2022,93.95,"25,593,230.00",95.69,95.87,93.80
12/7/2022,95.15,"26,647,880.00",96.77,97.31,95.03
12/6/2022,97.31,"20,877,620.00",99.67,100.21,96.76
12/5/2022,99.87,"19,955,550.00",99.82,101.75,99.36
12/2/2022,100.83,"18,821,530.00",99.37,101.15,99.17
12/1/2022,101.28,"21,771,540.00",101.40,102.59,100.67
11/30/2022,101.45,"39,888,070.00",95.12,101.45,94.67
11/29/2022,95.44,"20,220,010.00",96.00,96.39,94.39
11/28/2022,96.25,"19,981,970.00",97.20,97.83,95.89
11/25/2022,97.60,"8,567,819.00",98.47,98.94,97.53
11/23/2022,98.82,"17,568,860.00",97.34,99.07,97.34
11/22/2022,97.33,"18,868,850.00",96.16,97.55,94.41
11/21/2022,95.83,"18,696,870.00",97.56,98.72,95.67
11/18/2022,97.80,"24,969,880.00",99.01,99.16,96.74
11/17/2022,98.50,"21,818,730.00",97.18,99.48,97.10
11/16/2022,98.99,"24,660,200.00",98.02,99.85,97.90
